Year,Bs,T,B,CT,LB,MG,DG
2000,,,-0.6,,,1.9,1.3
2000,,,0.9,,,1.4,1.1
2000,,,-1.5,,,0.7,0.1
2000,,,0.3,,,0.6,0.4
2000,,,1.6,,,1.4,0.4
2000,,,-1.5,,,-0.5,-0.1
2000,,,1,,,2.2,1.7
2000,,,0.9,,,1.4,0.4
2000,,,0.6,,,0.3,-0.3
2001,,,1.1,,,0.9,-0.3
2001,,,1.3,,,1.6,0.3
2001,,,0.3,,,0.7,-0.2
2001,,,1.3,,,1,-0.1
2001,,,0.8,,,1.8,-0.4
2001,,,0.6,,,0.2,0.1
2001,,,0.8,,,0.3,0.2
2001,,,0.9,,,2.3,1.5
2001,,,1,,,1.5,1.2
2001,,,1.9,,,1.5,0.6
2001,,,1.2,,,0.8,-0.5
2001,,,1,,,1.4,0.2
2001,,,0.8,,,0.3,0.1
2001,,,0.1,,,0.3,-0.4
2001,,,0.7,,,2.8,2.2
2001,,,0.3,,,1.2,1
2001,,,1.6,,,2.5,1.6
2001,,,3.4,,,4.4,1.9
2001,,,0.3,,,0.4,0.6
2001,,,0.5,,,1.8,0.7
2001,,,0.2,,,1.3,1.6
2001,,,1.9,,,1.1,1.5
2001,,,1.3,,,1.2,0.5
2001,,,0.5,,,0.7,-0.5
2001,,,1.3,,,1.1,0
2001,,,0.3,,,0.1,-0.6
2001,,,1.6,,,1.3,-0.5
2001,,,-0.2,,,0.3,-0.5
2001,,,0.5,,,0.4,-0.6
2001,,,0.5,,,0.5,-1.1
2001,,,-1.1,,,1.2,-0.1
2001,,,0.8,,,0.5,-0.5
2001,,,0.5,,,1.1,0.4
2001,,,-0.2,,,1.1,0.5
2001,,,-0.5,,,1.1,0.6
2001,,,0.8,,,0.4,-1.2
2001,,,0.6,,,-0.2,-0.5
2001,,,0.8,,,0.5,0
2001,,,0.3,,,1.3,0.4
2001,,,0.6,,,0.4,0
2001,,,0.6,,,0.8,0.3
2001,,,0.2,,,-0.1,1.2
2001,,,1,,,1.4,2
2001,,,-0.3,,,0.8,0
2001,,,0.2,,,0.2,0
2001,,,0.6,,,0.2,-0.5
2001,,,0.3,,,-0.8,-0.8
2001,,,0.4,,,0.5,0.6
2001,,,0.3,,,0.7,-0.1
2001,,,1.1,,,3.5,3
2001,,,1.4,,,1.7,1
2001,,,0.3,,,1,0.4
2001,,,0.4,,,0.6,-0.6
2001,,,0.8,,,0.4,0
2001,,,0.4,,,0.6,0.8
2001,,,1.5,,,0.2,-0.5
2001,,,-0.3,,,1.1,0.5
2001,,,0.6,,,0.5,-0.6
2001,,,0.1,,,0.1,-0.7
2001,,,0.1,,,1.3,-0.2
2001,,,0.4,,,0.6,0.5
2001,,,0.9,,,1.5,-0.1
2001,,,0,,,0.7,-1.1
2001,,,0.4,,,1.3,0.4
2001,,,0.2,,,0.4,-0.2
2001,,,0.4,,,0.7,-0.9
2001,,,2.3,,,2,2
2001,,,-0.3,,,0.6,1
2001,,,1,,,1.1,0.4
2001,,,2,,,2.3,1.7
2001,,,2.5,,,1.1,0.4
2001,,,0.7,,,0.9,1.8
2001,,,2.3,,,2.8,1.2
2001,,,0,,,0.8,-0.6
2001,,,0.9,,,1.2,1
2001,,,0.4,,,0.4,1.5
2001,,,0.5,,,1,0.3
2001,,,0.4,,,-0.1,-0.4
2001,,,1,,,0,-0.5
2001,,,-0.6,,,-1.7,-1.6
2001,,,0,,,0.5,-0.5
2001,,,0.5,,,0.7,0.1
2001,,,0.2,,,0.8,0.3
2001,,,0.9,,,1.1,1.3
2001,,,-0.5,,,0.1,-0.4
2001,,,0.5,,,0.7,0.5
2001,,,2.6,,,3.6,3
2001,,,0.5,,,0.9,0.6
2001,,,0,,,0.7,-0.7
2001,,,1.5,,,1.9,-0.1
2001,,,0.9,,,0.4,0
2001,,,0.7,,,1.3,0.5
2002,,,0.8,,,-0.1,-0.5
2002,,,0.9,,,1.4,0.8
2002,,,1.9,,,1.5,1.1
2002,,,0.3,,,-0.1,-0.8
2002,,,1.1,,,-0.4,-0.3
2002,,,0.6,,,1.1,1.9
2002,,,0.1,,,0.1,-0.6
2002,,,2.1,,,1.1,1.8
2002,,,1.5,,,1.1,1.1
2002,,,0.5,,,0.7,-0.4
2002,,,0,,,0.9,0.6
2002,,,-0.1,,,1.3,-0.6
2002,,,2.2,,,2.1,1.1
2002,,,0.1,,,0.2,-0.4
2002,,,-0.1,,,-0.4,-0.5
2002,,,0.9,,,1,0.8
2002,,,0.5,,,0.2,-0.8
2002,,,0.2,,,0.4,-0.5
2002,,,1.1,,,1.4,0.2
2002,,,-0.3,,,0.3,-0.8
2002,,,1,,,0.9,0.2
2002,,,0.3,,,0.7,0.1
2002,,,0.9,,,1.5,1.3
2002,,,1.4,,,0.6,0.8
2002,,,0.6,,,0,-0.3
2002,,,1.1,,,0.9,0.5
2002,,,0.2,,,0.9,0.1
2002,,,1.5,,,1.4,0.4
2002,,,0,,,0.1,0.3
2002,,,0,,,0.1,0.1
2002,,,0.7,,,1.6,1
2002,,,0.1,,,1.2,-0.1
2002,,,1.1,,,1.6,0.8
2002,,,0.2,,,0.3,-0.6
2002,,,0.4,,,0.3,0.9
2002,,,1,,,-0.1,-0.2
2002,,,0.3,,,1.4,0.9
2002,,,-0.2,,,0.2,-1.5
2002,,,0.2,,,1.3,1.5
2002,,,0.1,,,1.5,0.6
2002,,,0.7,,,0.9,0.3
2002,,,0.8,,,0,-0.9
2002,,,0.4,,,1.4,0.3
2002,,,0.2,,,0.3,-0.4
2002,,,0.2,,,0.9,-0.5
2002,,,-0.1,,,0.9,0.4
2002,,,0.8,,,1,0.7
2002,,,1.1,,,0.8,0.3
2002,,,0,,,1.3,1
2002,,,1.3,,,0.5,0.1
2002,,,0.7,,,1.1,1.4
2002,,,0.3,,,0.9,-0.5
2002,,,1.1,,,0.9,0.8
2002,,,0.5,,,0.8,0.5
2002,,,0.2,,,0.9,-0.7
2002,,,0.9,,,1.1,0.1
2002,,,1.6,,,0.4,0.3
2002,,,0.7,,,0.7,0
2002,,,0.2,,,0.6,0.9
2002,,,0.5,,,0.6,0.3
2002,,,1.1,,,-0.4,0.5
2002,,,1,,,-0.2,0.5
2002,,,-0.7,,,-1.1,0.7
2002,,,0.6,,,0.4,0.7
2002,,,0.6,,,0.6,0.3
2002,,,-0.4,,,-0.5,-0.5
2002,,,0.5,,,-0.8,-0.8
2002,,,0.1,,,-1.2,0.1
2002,,,0.5,,,0.4,0.3
2002,,,0.8,,,1,0.6
2002,,,1.5,,,1.7,1.7
2002,,,1.7,,,1.5,0.9
2002,,,-0.5,,,1.1,-0.1
2002,,,0.4,,,0.3,0
2002,,,0.9,,,0.7,0.8
2002,,,0.8,,,1.3,0.2
2002,,,-0.6,,,0.1,-0.5
2002,,,0.7,,,0.2,-0.1
2002,,,1.4,,,2,1.1
2002,,,-1,,,0.9,1
2002,,,0.7,,,0.7,1
2002,,,0.6,,,1.2,0.9
2002,,,0,,,0.9,0.6
2002,,,1.2,,,1.7,1.3
2002,,,1.2,,,0.3,0
2002,,,0.2,,,0.1,0.2
2002,,,0.2,,,1.4,0.3
2002,,,0.6,,,0.3,-0.5
2002,,,0.2,,,0.9,-0.3
2002,,,0.3,,,0.6,0.4
2002,,,0.4,,,0.4,0.5
2002,,,2.4,,,3.1,3
2003,,,1.3,,,1.3,1.1
2003,,,1.1,,,1.1,0
2003,,,1.2,,,1.1,0.9
2003,,,0.7,,,0.9,0.1
2003,,,0.7,,,0.2,0.3
2003,,,0.6,,,0.8,0
2003,,,0.5,,,1.6,1
2003,,,3.3,,,2.2,2.2
2003,,,1.2,,,1.5,-0.3
2003,,,0.3,,,0.6,-0.5
2003,,,1.2,,,0,0.2
2003,,,-0.2,,,0.3,-0.3
2003,,,0.2,,,0.4,-0.5
2003,,,0.8,,,0.9,-0.3
2003,,,0.5,,,1.1,-0.3
2003,,,0.2,,,0.7,-0.5
2003,,,0.6,,,0.9,-0.2
2003,,,2.4,,,2.3,0.6
2003,,,0.8,,,0.3,-0.6
2003,,,0.4,,,0.8,-0.5
2003,,,1.9,,,0.6,0.7
2003,,,0.7,,,2,0.7
2003,,,1.1,,,1.6,-0.1
2003,,,0.3,,,0.1,-1.1
2003,,,0.6,,,0.3,-0.7
2003,,,1.1,,,0.3,0.6
2003,,,-0.5,,,-0.1,-1.3
2003,,,0.5,,,0.1,1.1
2003,,,-1.7,,,1,-0.1
2003,,,-1.8,,,0.8,0.3
2003,,,-0.3,,,-0.1,-0.6
2003,,,1.2,,,2.2,1.8
2003,,,1.2,,,2.1,1.6
2003,,,0.7,,,0.9,0.1
2003,,,0.4,,,1.1,0.4
2003,,,0.6,,,0.4,0
2003,,,0.7,,,0.9,0.4
2003,,,0.4,,,0.6,-0.6
2003,,,1.4,,,0.6,-2.2
2003,,,0.9,,,1.1,0.1
2003,,,1.1,,,1,0.3
2003,,,0.5,,,1,0.1
2003,,,0.2,,,0.5,-0.9
2003,,,1.6,,,1,0.8
2003,,,-0.1,,,1.1,2.2
2003,,,0.1,,,-4.1,-3.1
2003,,,0.6,,,0.5,-0.1
2003,,,0.8,,,-0.1,-0.1
2003,,,2.3,,,1.5,0.9
2003,,,1.1,,,0.5,0.4
2003,,,0.2,,,0.1,0.2
2003,,,0.3,,,0.7,0.3
2003,,,1.3,,,0.3,-0.2
2003,,,0.9,,,0,-0.7
2003,,,1.6,,,0.8,0.4
2003,,,1.2,,,0.4,0.3
2003,,,1.7,,,1.8,0.5
2003,,,0.4,,,1,1
2003,,,0.3,,,0.3,0.1
2003,,,1,,,1,0.3
2003,,,0.3,,,0.1,-0.6
2003,,,0,,,-0.1,-0.6
2003,,,1.5,,,2.1,1.1
2003,,,0.1,,,1.4,-0.2
2003,,,1.5,,,1.2,1.2
2003,,,1.7,,,0.5,0.7
2003,,,1.2,,,2.1,1.1
2003,,,-0.1,,,1.2,0.6
2003,,,1.9,,,2.5,1.7
2003,,,0.7,,,0.6,-1.4
2003,,,0.6,,,1,0.3
2003,,,0.7,,,1.2,0.1
2003,,,0.5,,,1.6,0.6
2003,,,1.1,,,1.8,0.5
2003,,,0.6,,,0.8,0.6
2003,,,1.2,,,2.2,1
2003,,,0.9,,,1.1,1
2003,,,1.5,,,0.8,-0.5
2003,,,1.3,,,1.9,0.3
2003,,,1.2,,,1.9,1.7
2003,,,0.4,,,1,-0.4
2003,,,0.8,,,2.5,0
2003,,,-0.6,,,1,0.2
2003,,,0.2,,,0.4,-0.1
2003,,,-0.6,,,2.8,1.2
2003,,,1.2,,,1.7,1.1
2003,,,1.1,,,3.4,2.4
2003,,,1.1,,,1.6,1.2
2003,,,-0.8,,,0.7,0.8
2003,,,-0.5,,,0.4,0.3
2003,,,1.9,,,2.1,1.3
2003,,,1.5,,,1.7,1.9
2004,,,0.7,,,1.9,0.8
2004,,,1.1,,,2.2,0.8
2004,,,0.1,,,-0.6,-1.2
2004,,,2.1,,,3,2
2004,,,-0.4,,,1.5,0.4
2004,,,2.6,,,3.4,2.5
2004,,,0.6,,,0,-0.2
2004,,,0.7,,,0.9,-1.2
2004,,,-0.2,,,0.9,-0.9
2004,,,-0.1,,,0.6,-0.8
2004,,,0.4,,,1.1,1.3
2004,,,-1.2,,,0.1,-0.5
2004,,,0.9,,,1.1,-0.7
2004,,,0.8,,,1.7,0.5
2004,,,0.6,,,3,2.2
2004,,,0.6,,,2.2,0
2004,,,1.5,,,1.8,1.2
2004,,,0.9,,,2.8,1
2004,,,1.3,,,2.3,1.2
2004,,,1.5,,,2.1,0.9
2004,,,-0.6,,,0.9,0
2004,,,0,,,-1.6,-1.6
2004,,,1,,,1,0.6
2004,,,-0.2,,,0.9,0.1
2004,,,-0.9,,,-1,-1.9
2004,,,0.4,,,0.5,0
2004,,,0,,,-0.1,-1.1
2004,,,-0.8,,,-0.6,-0.4
2004,,,-0.3,,,0.5,0.1
2004,,,0.4,,,0.6,1
2004,,,-0.1,,,0.6,-0.9
2004,,,0.4,,,0,-1
2004,,,0.8,,,1,0.6
2004,,,0.6,,,1.9,1.3
2004,,,1.7,,,1.6,0.5
2004,,,-0.8,,,-0.5,-0.4
2004,,,0,,,0,0.5
2004,,,-0.1,,,1.1,0.8
2004,,,1.3,,,2.1,0.9
2004,,,1,,,2.5,2
2004,,,2.9,,,2.8,1.8
2004,,,0.6,,,1.1,0.8
2004,,,0.3,,,0,-1.3
2004,,,1,,,0.1,0.4
2004,,,-0.7,,,-0.8,-0.8
2004,,,-0.5,,,0.8,-0.8
2004,,,1.4,,,2.1,0.4
2004,,,1.9,,,2.1,0.9
2004,,,-0.5,,,2.2,1.4
2004,,,0.4,,,1.5,0.5
2004,,,0.2,,,0.7,-0.4
2004,,,0.2,,,0.8,-0.7
2004,,,1.1,,,1.6,-0.4
2004,,,0.6,,,0.7,0.1
2004,,,-0.1,,,-1,-0.3
2004,,,-0.1,,,0.1,0.2
2004,,,0.2,,,0.4,-0.5
2004,,,2,,,0.3,0
2004,,,2,,,2.8,2.1
2004,,,1.6,,,2.8,4.1
2004,,,-0.5,,,0.5,-0.1
2004,,,2,,,2.2,1.2
2004,,,-0.3,,,1.1,0.4
2004,,,1.3,,,-0.7,-0.9
2004,,,-0.5,,,0.6,0.7
2004,,,1.1,,,-0.1,-0.7
2004,,,0.3,,,0.6,0
2004,,,0.1,,,-0.8,-1
2004,,,-0.4,,,0.7,0.3
2004,,,0.3,,,0.7,0.3
2004,,,-0.5,,,1.1,0.9
2004,,,1.5,,,2.8,2
2004,,,1.9,,,1.5,1.3
2004,,,0.5,,,0.7,0.7
2004,,,1,,,0.7,0.5
2004,,,0.1,,,0.5,-0.7
2004,,,1.1,,,0.7,0.2
2004,,,0.1,,,1,0.9
2004,,,-0.1,,,4.2,2.7
2004,,,0.8,,,-0.4,-0.9
2004,,,0.5,,,0.6,-0.1
2004,,,1.3,,,0.9,1.6
2004,,,3.2,,,4.4,4.3
2004,,,-0.8,,,0.7,0.8
2004,,,0.1,,,0,-0.2
2004,,,-0.8,,,0,-0.4
2004,,,-0.4,,,0.6,0
2004,,,1.4,,,1.6,0.7
2004,,,0.9,,,0.4,0.6
2004,,,0,,,1.4,0.6
2004,,,-0.3,,,0.4,0
2004,,,-0.5,,,0.4,-0.7
2005,,,0.9,,,1.5,0
2005,,,0.5,,,-0.2,-0.9
2005,,,0.3,,,0.7,-0.6
2005,,,2.7,,,1.9,0.5
2005,,,2.5,,,0.9,1
2005,,,0.6,,,2.3,1.4
2005,,,0.9,,,0.8,-0.1
2005,,,0.2,,,1.3,0.4
2005,,,0.3,,,0.5,0.5
2005,,,0.4,,,-0.4,-0.4
2005,,,-0.2,,,-0.3,-0.2
2005,,,2.4,,,3,2.1
2005,,,1.5,,,1.1,-0.1
2005,,,0.9,,,1.8,0.6
2005,,,-0.2,,,-0.1,-1.1
2005,,,0.1,,,1.8,-0.2
2005,,,0.5,,,0.9,-0.1
2005,,,1.3,,,1.7,1.2
2005,,,2.3,,,2.7,1
2005,,,0.1,,,0.4,-1.5
2005,,,-0.3,,,1.1,-1.2
2005,,,0.3,,,0.8,-1
2005,,,0.3,,,0.3,-1
2005,,,0.1,,,2.4,2.5
2005,,,2.4,,,4.3,3.4
2005,,,0,,,1.4,0.7
2005,,,0.4,,,1.8,1.1
2005,,,-0.5,,,1.5,0.9
2005,,,-0.3,,,-1.2,-2.2
2005,,,0.8,,,1.3,-0.3
2005,,,0.2,,,1.1,0.1
2005,,,0.5,,,0.5,-0.5
2005,,,1.8,,,2.5,1.4
2005,,,0.6,,,1.4,0.1
2005,,,0.5,,,0.3,-0.4
2005,,,0.9,,,0.7,0
2005,,,2,,,1.9,0.9
2005,,,1,,,1.7,1
2005,,,-0.9,,,-0.3,-0.2
2005,,,0,,,0.3,-0.1
2005,,,0.7,,,1.9,1.2
2005,,,0.3,,,1,0.1
2005,,,0.2,,,1.5,0.2
2005,,,1.4,,,1.6,0
2005,,,0.8,,,3.2,1.2
2005,,,0.4,,,0.6,0
2005,,,1,,,0.9,-0.9
2005,,,1,,,1.3,-0.3
2005,,,0.5,,,0.5,0
2005,,,-0.1,,,1.2,0.4
2005,,,1.2,,,0.7,-0.7
2005,,,0,,,1.4,-0.1
2005,,,0.8,,,1.2,1.4
2005,,,-0.1,,,-0.6,-0.4
2005,,,-0.7,,,0.9,0.1
2005,,,0.9,,,2,1.1
2005,,,-0.3,,,1.4,0.6
2005,,,-0.4,,,1,1.2
2005,,,0.7,,,0.5,0.6
2005,,,0.9,,,1.4,1.1
2005,,,0.6,,,0.3,-0.5
2005,,,-0.3,,,1.5,0.2
2005,,,1.5,,,0.8,0.1
2005,,,1.6,,,1.3,0.4
2005,,,0.3,,,-1.1,-2.3
2005,,,0.3,,,1,-0.1
2005,,,2.4,,,2.3,1.4
2005,,,-0.1,,,0.8,0.3
2005,,,1.2,,,1.7,1
2005,,,0.6,,,1.1,0.2
2005,,,0.8,,,1.1,0
2005,,,0.8,,,0.9,-1.4
2005,,,1.6,,,2.2,1.4
2005,,,1.7,,,1.9,0.7
2005,,,1.2,,,2.5,2.1
2005,,,1,,,-0.6,-1.3
2005,,,0.6,,,0.3,-0.9
2005,,,-0.6,,,0.4,-0.9
2005,,,0.1,,,0.8,0.1
2005,,,0.8,,,1.1,0.3
2005,,,-2.2,,,-1.3,-2.1
2005,,,,,,,
2005,,,,,,,
2005,,,-0.6,,,0.2,0.1
2005,,,,,,,
2005,,,,,,,
2005,,,,,,,
2005,,,,,,,
2005,,,,,,,
2005,,,,,,,
2005,,,,,,,
2005,,,,,,,
2006,,,0.8,,,0.7,0
2006,,,0.1,,,1.8,-0.4
2006,,,-0.3,,,1.4,0
2006,,,-0.4,,,1.1,-0.2
2006,,,0.6,,,1,0.6
2006,,,0.5,,,1.3,0
2006,,,0.5,,,2.3,0.6
2006,,,2.6,,,2.6,1.7
2006,,,0.1,,,0.5,0.1
2006,,,2.2,,,0.4,-0.2
2006,,,2.7,,,2.3,1.4
2006,,,3,,,3.1,1.5
2006,,,2.4,,,3.1,1.8
2006,,,0.8,,,2.7,0.7
2006,,,1.2,,,2.5,0.4
2006,,,0.1,,,1.8,0.2
2006,,,0.1,,,1.9,-0.5
2006,,,0.5,,,0.1,0.1
2006,,,0.6,,,0.8,-0.2
2006,,,-0.5,,,0.8,-0.1
2006,,,1.6,,,2.1,0.1
2006,,,1.5,,,2,0.3
2006,,,0.2,,,1,-0.6
2006,,,0,,,1.4,1.5
2006,,,0.1,,,0.5,0.5
2006,,,0.1,,,0.6,0.7
2006,,,0.4,,,1.8,1.1
2006,,,0.4,,,0.7,-0.1
2006,,,-0.8,,,0.1,0
2006,,,0.8,,,1.6,0.6
2006,,,-1.2,,,-1,-2.3
2006,,,0.2,,,1.3,1
2006,,,-0.1,,,-0.2,-0.5
2006,,,0.9,,,-1.2,-0.9
2006,,,0.9,,,1.1,0
2006,,,0,,,1.4,0
2006,,,0.3,,,1.1,-0.9
2006,,,3,,,4,3
2006,,,0,,,0.5,-0.4
2006,,,0.4,,,-0.4,-1.8
2006,,,-0.1,,,1,-0.6
2006,,,2.2,,,1,0.5
2006,,,0,,,1.3,0.5
2006,,,0.1,,,0.8,0.1
2006,,,-1.6,,,0.2,-0.2
2006,,,0.3,,,1.3,-0.5
2006,,,-0.3,,,1,0.3
2006,,,0.8,,,2.1,0.5
2006,,,1.3,,,0.1,-1.6
2006,,,-0.2,,,0.9,-0.1
2006,,,0.9,,,1.3,-0.3
2006,,,3,,,1.4,-0.7
2006,,,1.8,,,3.3,1.4
2006,,,0.2,,,0.2,-0.7
2006,,,0.5,,,-0.3,-2.6
2006,,,-0.1,,,-0.2,-1.6
2006,,,0.8,,,1.3,-1
2006,,,0.5,,,-0.1,-1.8
2006,,,-0.8,,,-0.1,-0.7
2006,,,1.7,,,1.6,1.1
2006,,,1.5,,,1.3,0.1
2006,,,0.1,,,1.1,0.1
2006,,,0.5,,,1.5,0.3
2006,,,1,,,1.9,-0.4
2006,,,-0.9,,,-0.4,-0.7
2006,,,-5.6,,,-3.9,-5.4
2006,,,1.9,,,1.2,1
2006,,,2.7,,,4.2,4
2006,,,-0.1,,,1,-0.4
2006,,,0.4,,,0.6,0.5
2006,,,-0.3,,,4.2,3.2
2006,,,2.1,,,2.7,2.5
2006,,,0.8,,,1.6,0.8
2006,,,0.7,,,2.3,1.5
2006,,,2.5,,,3.5,2.9
2006,,,4,,,5.9,5.1
2006,,,-1,,,0.7,-0.3
2006,,,-0.5,,,0.4,-0.6
2006,,,0.7,,,0.8,0
2006,,,1.7,,,2,1.3
2006,,,1.3,,,-0.2,-1.1
2006,,,1.4,,,1.3,0.5
2006,,,0.1,,,1,-0.7
2006,,,0.4,,,-0.6,-1.7
2006,,,0.5,,,1.2,0.5
2006,,,0.2,,,0.2,0.8
2006,,,0.5,,,0.7,0
2006,,,1.1,,,1.1,-0.3
2006,,,1,,,1.8,0.1
2006,,,0.8,,,1.9,1.8
2006,,,-0.2,,,1.6,0.3
2006,,,0.4,,,1.3,-0.2
